timestamp,level,flow_run_id,task_run_id,message
2024-10-13 16:32:21.299970+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,ab4564aa-d848-4696-8dba-43fada8cf30c,"2024-10-13 22:02:20,788 - INFO - Dataset loaded successfully.2024-10-13 22:02:20,793 - INFO - DataFrame head:  App_Name  CPU_Usage  ...  App_Usage_Level  Crash_Label0  Netflix  35.473619  ...           Medium          0.01  Twitter  98.132710  ...           Medium          1.02  Discord  61.316465  ...              Low          0.03    Slack  86.208830  ...              Low          0.04   Amazon  77.266467  ...              Low          0.0[5 rows x 15 columns]2024-10-13 22:02:20,793 - INFO - Records greater than 100:2024-10-13 22:02:20,793 - INFO - 11548    149.28618811549    146.98777511550    138.98062411551    141.55524611552    139.08310711553    142.13588811554    112.64820511555    122.81036911556    110.04371511557    129.40881711558    115.88234611559    136.678449Name: Battery_Level, dtype: float642024-10-13 22:02:20,794 - INFO - Records greater than 100:2024-10-13 22:02:20,794 - INFO - Series([], Name: Battery_Level, dtype: float64)2024-10-13 22:02:20,797 - INFO - cleaned_data summary2024-10-13 22:02:20,797 - INFO - =======================================================================2024-10-13 22:02:20,804 - INFO -           CPU_Usage  Memory_Usage  ...  Duration_Since_Last_Charge   Crash_Labelcount  11317.000000  11317.000000  ...                11548.000000  11548.000000mean      62.396201     56.960900  ...                   23.876836      0.138119std       16.275145      9.876400  ...                   13.838301      0.345040min        4.310223     24.027532  ...                    0.004914      0.00000025%       51.401378     50.218679  ...                   12.097158      0.00000050%       62.487586     56.980808  ...                   23.830493      0.00000075%       73.819859     63.572382  ...                   35.858172      0.000000max       99.952131     94.278519  ...                   47.995185      1.000000[8 rows x 12 columns]2024-10-13 22:02:20,808 - INFO - CPU_Usage, Outliers Range[lb, ub] => [17.7736578296853,  107.44757949232508] 2024-10-13 22:02:20,808 - INFO - =====================================================================2024-10-13 22:02:20,808 - INFO -         App_Name  CPU_Usage  ...  App_Usage_Level  Crash_Label50   Google Maps  13.487756  ...           Medium          1.074         Slack  13.233145  ...              Low          0.0173     Snapchat  17.140654  ...              Low          0.0271     Facebook   9.957077  ...              Low          0.0[4 rows x 15 columns]2024-10-13 22:02:20,812 - INFO - 2024-10-13 22:02:20,813 - INFO - Memory_Usage, Outliers Range[lb, ub] => [30.188124412659327,  83.60293689764828] 2024-10-13 22:02:20,813 - INFO - =====================================================================2024-10-13 22:02:20,814 - INFO -         App_Name  CPU_Usage  ...  App_Usage_Level  Crash_Label43   Google Maps  66.247185  ...           Medium          0.057       Netflix  39.176034  ...           Medium          0.085      Facebook  85.637648  ...             High          0.0226     Telegram  49.279034  ...              Low          0.0[4 rows x 15 columns]2024-10-13 22:02:20,817 - INFO - 2024-10-13 22:02:20,819 - INFO - Battery_Level, Outliers Range[lb, ub] => [-49.009374399917434,  149.05431390446722] 2024-10-13 22:02:20,819 - INFO - =====================================================================2024-10-13 22:02:20,820 - INFO - Temperature, Outliers Range[lb, ub] => [12.733699528834766,  62.016587989330006] 2024-10-13 22:02:20,820 - INFO - =====================================================================2024-10-13 22:02:20,820 - INFO -          App_Name  CPU_Usage  ...  App_Usage_Level  Crash_Label4148       Amazon   4.310223  ...           Medium          0.07138     Telegram  10.057908  ...           Medium          0.09036     Snapchat  64.082543  ...             High          0.09037  Google Maps  47.291453  ...              Low          0.0[4 rows x 15 columns]2024-10-13 22:02:20,823 - INFO - 2024-10-13 22:02:20,825 - INFO - Disk_Space, Outliers Range[lb, ub] => [-255.03313367640143,  771.4377756086253] 2024-10-13 22:02:20,825 - INFO - =====================================================================2024-10-13 22:02:20,826 - INFO - Network_Signal, Outliers Range[lb, ub] => [-49.63166187618599,  150.491229174725] 2024-10-13 22:02:20,826 - INFO - =====================================================================2024-10-13 22:02:20,827 - INFO - Session_Time, Outliers Range[lb, ub] => [137.75790491931173,  202.25100467731284] 2024-10-13 22:02:20,827 - INFO - =====================================================================2024-10-13 22:02:20,827 - INFO -       App_Name  CPU_Usage  ...  App_Usage_Level  Crash_Label145  Instagram  84.041416  ...           Medium          0.0247    Spotify  70.130939  ...              Low          0.0301   WhatsApp  85.513879  ...             High          0.0313       Uber  86.511620  ...           Medium          0.0[4 rows x 15 columns]2024-10-13 22:02:20,830 - INFO - 2024-10-13 22:02:20,832 - INFO - Duration_Since_Last_Charge, Outliers Range[lb, ub] => [-23.544361956656303,  71.49969233999829] 2024-10-13 22:02:20,832 - INFO - =====================================================================2024-10-13 22:02:21,073 - INFO - Missing Values Before Imputation:2024-10-13 22:02:21,075 - INFO - App_Name                        0CPU_Usage                     281Memory_Usage                  308Battery_Level                   0Temperature                   390Disk_Space                      0Network_Signal                  0App_Version                     0Error_Logs                      0Device_Model                    0Session_Time                   97Num_App_Crashes                 0Duration_Since_Last_Charge      0App_Usage_Level                 0Crash_Label                     0dtype: int642024-10-13 22:02:21,076 - INFO - Missing Values after imputation:2024-10-13 22:02:21,077 - INFO - App_Name                      0CPU_Usage                     0Memory_Usage                  0Battery_Level                 0Temperature                   0Disk_Space                    0Network_Signal                0App_Version                   0Error_Logs                    0Device_Model                  0Session_Time                  0Num_App_Crashes               0Duration_Since_Last_Charge    0App_Usage_Level               0Crash_Label                   0dtype: int642024-10-13 22:02:21,078 - INFO -         App_Name  CPU_Usage  ...  App_Usage_Level  Crash_Label0        Netflix      35.47  ...           Medium          0.01        Twitter      98.13  ...           Medium          1.02        Discord      61.32  ...              Low          0.03          Slack      86.21  ...              Low          0.04         Amazon      77.27  ...              Low          0.0...          ...        ...  ...              ...          ...11543  Instagram      73.49  ...              Low          0.011544       Uber      64.50  ...              Low          0.011545  Instagram      30.56  ...             High          0.011546     Amazon      37.57  ...           Medium          0.011547      Slack      68.23  ...             High          0.0[11548 rows x 15 columns]"
2024-10-13 16:32:21.307466+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,ab4564aa-d848-4696-8dba-43fada8cf30c,Finished in state Completed()
2024-10-13 16:32:21.593876+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,f70bd3da-5b70-4e25-9477-4569b9fa2e94,Successfully executed ../tasks/Binning.py:
2024-10-13 16:32:21.595282+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,f70bd3da-5b70-4e25-9477-4569b9fa2e94,
2024-10-13 16:32:21.595828+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,f70bd3da-5b70-4e25-9477-4569b9fa2e94,"2024-10-13 22:02:21,514 - INFO - preprocessed Dataset loaded for binning.2024-10-13 22:02:21,514 - INFO - Min Session_Time: 137.96, Max Session_Time: 202.172024-10-13 22:02:21,514 - INFO - Bins: [137.96       159.36333333 180.76666667 202.17      ]2024-10-13 22:02:21,517 - INFO - Distance Binning Results:0          High1        Medium2        Medium3           Low4           Low          ...  11543    Medium11544    Medium11545    Medium11546    Medium11547    MediumName: Session_Time, Length: 11548, dtype: categoryCategories (3, object): ['Low' < 'Medium' < 'High']"
2024-10-13 16:32:21.601211+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,f70bd3da-5b70-4e25-9477-4569b9fa2e94,Finished in state Completed()
2024-10-13 16:32:22.763307+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,ec3bc103-8549-4d73-92ea-844424e566f9,Successfully executed ../tasks/Encoder.py:
2024-10-13 16:32:22.764912+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,ec3bc103-8549-4d73-92ea-844424e566f9,
2024-10-13 16:32:22.765470+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,ec3bc103-8549-4d73-92ea-844424e566f9,"2024-10-13 22:02:22,516 - INFO - Dataset loaded successfully.2024-10-13 22:02:22,521 - INFO - DataFrame head:  App_Name  CPU_Usage  ...  App_Usage_Level  Crash_Label0  Netflix      35.47  ...           Medium          0.01  Twitter      98.13  ...           Medium          1.02  Discord      61.32  ...              Low          0.03    Slack      86.21  ...              Low          0.04   Amazon      77.27  ...              Low          0.0[5 rows x 15 columns]2024-10-13 22:02:22,526 - INFO - Data Types:2024-10-13 22:02:22,526 - INFO - App_Name                        int64CPU_Usage                     float64Memory_Usage                  float64Battery_Level                 float64Temperature                   float64Disk_Space                    float64Network_Signal                float64App_Version                   float64Error_Logs                      int64Device_Model                    int64Session_Time                    int64Num_App_Crashes                 int64Duration_Since_Last_Charge    float64App_Usage_Level                 int64Crash_Label                   float64dtype: object2024-10-13 22:02:22,526 - INFO -        App_Name  CPU_Usage  ...  App_Usage_Level  Crash_Label0             6      35.47  ...                2          0.01            11      98.13  ...                2          1.02             1      61.32  ...                1          0.03             7      86.21  ...                1          0.04             0      77.27  ...                1          0.0...         ...        ...  ...              ...          ...11543         4      73.49  ...                1          0.011544        12      64.50  ...                1          0.011545         4      30.56  ...                0          0.011546         0      37.57  ...                2          0.011547         7      68.23  ...                0          0.0[11548 rows x 15 columns]"
2024-10-13 16:32:22.772047+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,ec3bc103-8549-4d73-92ea-844424e566f9,Finished in state Completed()
